individual,location,fitness
2895,2,1.006937
2896,2,1.006937
2897,2,0.977002
2898,1,1.006937
2899,2,1.006937
2900,3,1.006937
2901,2,0.977002
2902,2,1.011924
2903,2,1.006937
2904,2,1.006937
2905,2,1.011924
2906,0,1.006937
2907,0,1.006937
2908,2,1.006937
2909,2,1.006937
2910,2,1.006937
2911,2,1.006937
2912,2,1.011924
2913,2,1.006937
2914,2,1.006937
2915,2,1.006937
2916,2,1.006937
2917,2,1.006937
2918,2,1.011924
2919,2,1.006937
2920,2,1.006937
2921,2,1.016911
2922,2,1.006937
2923,1,1.006937
2924,2,1.006937
2925,2,1.006937
2926,2,1.006937
2927,2,1.006937
2928,1,0.977002
2929,1,1.006937
2930,2,1.006937
2931,2,0.977002
2932,2,1.011924
2933,2,1.006937
2934,2,1.006937
2935,2,1.006937
2936,2,1.006937
2937,2,1.006937
2938,1,1.011924
2939,3,1.006937
2940,2,0.977002
2941,2,1.006937
2942,3,1.006937
2943,2,1.011924
2944,2,1.006937
2945,1,1.006937
2946,1,0.977002
2947,2,1.011924
2948,2,1.006937
2949,2,1.006937
2950,2,1.006937
2951,2,1.011924
2952,2,1.011924
2953,2,1.006937
2954,2,0.977002
2955,2,0.977002
2956,2,1.006937
2957,2,0.977002
2958,2,1.006937
2959,2,1.006937
2960,2,0.947067
2961,2,1.006937
2962,2,0.977002
2963,2,1.006937
2964,2,1.006937
2965,2,1.006937
2966,2,1.006937
2967,1,1.006937
2968,2,1.011924
2969,2,1.006937
2970,1,1.006937
2971,2,1.006937
2972,1,1.006937
2973,2,1.006937
2974,1,1.003570
2975,2,1.016911
2976,2,1.006937
2977,2,1.006937
2978,2,1.006937
2979,2,1.006937
2980,2,1.006937
2981,1,1.006937
2982,2,0.977002
2983,3,1.008541
2984,2,1.006937
2985,2,1.006937
2986,0,1.006937
2987,1,1.011924
2988,2,1.006937
2989,2,1.011924
2990,2,1.006937
2991,2,1.006937
2992,0,1.006937
2993,2,1.006937
2994,2,1.006937
2995,2,1.008541
2996,2,0.977002
2997,2,1.006937
2998,2,1.006937
2999,2,1.006937
3000,2,1.006937
3001,3,1.006937
3002,3,1.006937
3003,3,1.006937
3004,3,1.006937
3005,3,1.006937
3006,3,1.006937
3007,3,1.006937
3008,3,1.006937
3009,3,1.006937
3010,3,1.006937
3011,3,1.006937
3012,3,1.006937
3013,3,1.006937
3014,1,0.977002
3015,3,1.006937
3016,1,1.006937
3017,3,1.006937
3018,2,1.011924
3019,3,1.006937
3020,1,1.006937
3021,3,1.006937
3022,3,1.011924
3023,1,1.016911
3024,3,1.006937
3025,3,1.006937
3026,3,1.006937
3027,3,0.977002
3028,2,0.977002
3029,1,1.003570
3030,3,1.006937
3031,3,1.006937
3032,3,1.006937
3033,3,1.006937
3034,2,1.006937
3035,3,1.011924
3036,3,1.011924
3037,3,1.006937
3038,3,1.006937
3039,3,1.011924
3040,3,1.006937
3041,3,1.006937
3042,3,0.977002
3043,3,1.006937
3044,3,1.006937
3045,3,1.006937
3046,3,1.006937
3047,3,1.006937
3048,3,1.006937
3049,3,1.006937
3050,3,1.006937
3051,3,1.006937
3052,3,1.011924
3053,3,1.006937
3054,3,1.006937
3055,3,0.977002
3056,3,1.006937
3057,3,1.006937
3058,3,1.006937
3059,1,1.011924
3060,3,0.977002
3061,1,0.977002
3062,3,1.006937
3063,2,1.011924
3064,3,1.011924
3065,3,1.006937
3066,3,0.977002
3067,3,1.006937
3068,3,1.006937
3069,3,1.006937
3070,3,1.006937
3071,3,0.977002
3072,3,1.006937
3073,3,1.006937
3074,3,0.977002
3075,3,1.006937
3076,3,1.006937
3077,3,1.006937
3078,3,1.011924
3079,2,1.006937
3080,3,1.006937
3081,3,1.006937
3082,3,0.977002
3083,3,1.006937
3084,3,1.006937
3085,2,1.006937
3086,3,1.006937
3087,2,1.006937
3088,3,1.003570
3089,3,0.977002
3090,3,1.006937
3091,3,1.006937
3092,3,1.006937
3093,3,1.006937
3094,3,1.006937
3095,3,1.006937
3096,3,1.006937
3097,3,1.006937
3098,2,1.006937
3099,3,1.006937
3100,3,1.011924
3101,3,1.011924
3102,3,1.006937
3103,3,1.006937
3104,1,1.006937
3105,3,1.006937
3106,3,0.977002
3107,3,0.977002
3108,3,1.011924
3109,3,1.006937
3110,3,1.006937
3111,2,1.006937
3112,3,1.006937
3113,1,1.011924
3114,3,1.006937
3115,3,1.003570
3116,3,1.006937
3117,2,1.006937
3118,2,0.977002
3119,2,1.011924
3120,1,1.006937
3121,3,1.006937
3122,3,0.947067
3123,3,1.006937
3124,3,1.006937
3125,3,0.947067
3126,3,1.006937
3127,3,1.006937
3128,1,1.006937
3129,3,1.006937
3130,3,1.006937
3131,3,0.977002
3132,3,1.006937
3133,2,1.006937
3134,3,1.006937
3135,3,1.006937
3136,2,1.011924
3137,1,1.006937
3138,3,1.011924
3139,3,1.006937
3140,3,1.006937
3141,3,0.977002
3142,3,0.977002
3143,3,1.006937
3144,3,0.977002
3145,3,0.977002
3146,3,1.006937
3147,3,1.008541
3148,1,1.006937
3149,3,1.006937
3150,3,0.977002
3151,3,1.006937
3152,2,1.006937
3153,3,1.011924
3154,3,1.006937
3155,3,0.977002
3156,3,0.977002
3157,3,1.011924
3158,3,1.006937
3159,3,0.977002
3160,3,1.006937
3161,3,1.006937
3162,1,0.981841
3163,3,1.006937
3164,3,1.006937
3165,3,1.006937
3166,3,1.006937
3167,3,0.977002
3168,3,1.006937
3169,3,1.006937
3170,3,1.006937
3171,3,1.006937
3172,0,1.006937
3173,3,1.006937
3174,3,1.006937
3175,3,1.006937
3176,3,0.977002
3177,3,1.006937
3178,3,0.977002
3179,3,1.006937
3180,3,1.006937
3181,2,1.006937
3182,3,1.011924
3183,1,1.006937
3184,1,1.006937
3185,3,1.006937
3186,3,1.006937
3187,3,0.977002
3188,3,1.006937
3189,1,1.006937
3190,3,1.006937
3191,1,0.977002
3192,3,0.973736
3193,3,1.006937
3194,3,1.006937
3195,3,1.006937
3196,3,1.006937
3197,1,1.006937
3198,3,1.006937
3199,3,1.006937
3200,3,1.006937
3201,3,1.003570
3202,3,0.977002
3203,3,1.006937
3204,3,1.011924
3205,3,1.006937
3206,2,1.006937
3207,0,1.006937
3208,3,1.006937
3209,3,1.006937
3210,3,1.006937
3211,3,1.006937
3212,3,1.006937
3213,3,1.006937
3214,2,1.006937
3215,3,1.011924
3216,1,1.006937
3217,3,0.977002
3218,3,1.006937
3219,3,1.006937
3220,3,1.006937
3221,3,1.006937
3222,3,1.006937
3223,3,1.006937
3224,1,1.006937
3225,3,1.006937
3226,3,1.011924
3227,3,1.006937
3228,3,1.006937
3229,2,1.006937
3230,3,1.006937
3231,3,1.006937
3232,2,1.006937
3233,2,0.977002
3234,2,1.006937
3235,3,1.006937
3236,3,1.003570
3237,3,1.006937
3238,3,1.006937
3239,3,1.006937
3240,3,1.006937
3241,3,1.006937
3242,3,1.006937
3243,3,1.006937
3244,2,1.006937
3245,3,0.977002
3246,2,1.006937
3247,3,1.006937
3248,3,1.006937
3249,3,1.011924
3250,3,1.006937
3251,3,1.006937
3252,3,1.006937
3253,3,1.006937
3254,3,0.977002
3255,1,0.977002
3256,3,1.006937
3257,3,1.006937
3258,3,1.006937
3259,1,1.006937
3260,3,1.006937
3261,3,1.006937
3262,3,1.011924
3263,3,0.977002
3264,3,0.977002
3265,3,1.006937
3266,3,0.977002
3267,3,1.006937
3268,3,1.006937
3269,3,1.006937
3270,0,1.006937
3271,3,1.006937
3272,3,1.006937
3273,2,1.006937
3274,3,1.006937
3275,3,1.006937
3276,3,1.006937
3277,3,1.006937
3278,3,1.006937
3279,3,1.006937
3280,3,1.006937
3281,3,1.006937
3282,3,1.006937
3283,3,1.006937
3284,3,1.006937
3285,3,0.977002
3286,3,1.006937
3287,3,1.006937
3288,3,0.977002
3289,3,1.006937
3290,3,1.003570
3291,2,1.011924
3292,3,1.006937
3293,3,1.006937
3294,3,0.981841
3295,3,1.003570
3296,3,1.006937
3297,3,0.977002
3298,3,0.977002
3299,3,1.006937
3300,3,0.977002
3301,3,1.006937
3302,3,1.011924
3303,3,1.006937
3304,3,1.006937
3305,2,1.006937
3306,3,1.006937
3307,3,1.006937
3308,3,0.977002
3309,3,1.011924
3310,3,0.977002
3311,1,1.006937
3312,3,0.977002
3313,3,1.006937
3314,3,1.006937
3315,3,1.006937
3316,3,1.006937
3317,2,1.006937
3318,3,1.006937
3319,3,1.006937
3320,3,1.006937
3321,3,1.011924
3322,3,1.006937
3323,3,1.006937
3324,3,1.006937
3325,3,1.006937
3326,3,1.006937
3327,3,1.006937
3328,3,1.006937
3329,3,1.000000
3330,1,0.977002
3331,3,1.006937
3332,3,0.977002
3333,3,0.977002
3334,3,1.000000
3335,3,1.006937
3336,3,1.006937
3337,3,1.006937
3338,3,1.006937
3339,2,1.006937
3340,1,1.006937
3341,2,1.006937
3342,3,1.006937
3343,3,1.006937
3344,3,1.006937
3345,3,0.977002
3346,3,1.006937
3347,3,1.006937
3348,3,1.006937
3349,3,0.977002
3350,2,1.006937
3351,3,1.006937
3352,3,0.981841
3353,3,1.006937
3354,3,1.006937
3355,3,0.977002
3356,3,1.006937
3357,3,0.977002
3358,3,1.006937
3359,3,1.006937
3360,3,0.977002
3361,3,1.006937
3362,3,1.006937
3363,3,0.977002
3364,3,1.006937
3365,3,1.006937
3366,1,1.006937
3367,3,1.006937
3368,3,1.011924
3369,2,1.006937
3370,3,1.006937
3371,3,1.006937
3372,3,0.977002
3373,3,1.006937
3374,3,1.006937
3375,3,1.003570
3376,3,1.006937
3377,3,1.006937
3378,3,0.981841
3379,3,1.006937
3380,3,1.006937
3381,3,1.006937
3382,3,1.006937
3383,2,1.006937
3384,3,1.004953
3385,3,1.011924
3386,3,1.006937
3387,3,1.006937
3388,3,1.006937
3389,3,1.006937
3390,3,0.977002
3391,1,1.006937
3392,3,1.006937
3393,3,1.006937
3394,3,1.006937
3395,3,1.006937
3396,3,1.006937
3397,3,1.006937
3398,2,1.011924
3399,3,1.006937
3400,3,1.006937
3401,3,1.006937
3402,3,1.006937
3403,3,1.006937
3404,2,1.006937
3405,3,1.006937
3406,3,1.004953
3407,3,1.006937
3408,3,0.977002
3409,1,0.977002
3410,3,1.006937
3411,3,1.006937
3412,3,1.006937
3413,3,1.006937
3414,3,1.006937
3415,3,1.006937
3416,3,1.006937
3417,3,1.006937
3418,2,1.011924
3419,3,1.006937
3420,3,1.003570
3421,3,1.006937
3422,3,1.006937
3423,3,1.006937
3424,3,1.006937
3425,3,1.006937
3426,3,1.006937
3427,3,1.006937
3428,1,1.011924
3429,3,1.006937
3430,3,1.006937
3431,3,1.006937
3432,3,1.006937
3433,3,1.011924
3434,2,1.006937
3435,3,1.006937
3436,0,0.977002
3437,3,1.006937
3438,3,1.006937
3439,3,0.977002
3440,3,1.006937
3441,2,1.006937
3442,3,1.006937
3443,3,1.006937
3444,3,1.003570
3445,3,1.006937
3446,3,1.006937
3447,3,1.006937
3448,3,1.006937
3449,2,1.006937
3450,2,1.006937
3451,3,1.011924
3452,3,1.006937
3453,2,0.977002
3454,3,1.003570
3455,3,1.006937
3456,2,1.006937
3457,3,0.977002
3458,3,1.006937
3459,3,1.006937
3460,3,1.006937
3461,3,1.006937
3462,3,1.006937
3463,3,1.006937
3464,2,0.977002
3465,3,1.006937
3466,3,1.006937
3467,3,1.006937
3468,3,1.011924
3469,3,1.006937
3470,3,1.006937
3471,2,1.006937
3472,3,1.006937
3473,2,1.006937
3474,3,0.977002
3475,3,1.006937
3476,3,1.006937
3477,3,1.006937
3478,3,1.011924
3479,2,1.006937
3480,3,1.006937
3481,2,0.977002
3482,3,1.006937
3483,3,1.006937
3484,3,1.011924
3485,3,1.006937
3486,3,1.006937
3487,2,0.981841
3488,3,1.006937
3489,3,1.006937
3490,3,1.006937
3491,2,1.006937
3492,3,1.006937
3493,3,1.006937
3494,3,1.006937
3495,3,1.006937
3496,3,1.006937
3497,3,1.011924
3498,3,1.006937
3499,3,1.006937
3500,3,1.006937
3501,3,1.006937
3502,3,1.006937
3503,3,0.981841
3504,3,1.006937
3505,2,1.006937
3506,3,1.006937
3507,3,1.006937
3508,3,1.006937
3509,3,1.006937
3510,3,1.006937
3511,3,1.003570
3512,3,1.003570
3513,1,1.006937
3514,3,1.006937
3515,3,1.006937
3516,3,1.006937
3517,3,1.006937
3518,3,1.006937
3519,3,1.006937
3520,2,1.006937
3521,3,1.006937
3522,3,1.006937
3523,3,1.006937
3524,3,1.016911
3525,3,1.006937
3526,3,1.006937
3527,3,1.006937
3528,3,0.977002
3529,3,1.006937
3530,3,1.006937
3531,3,1.006937
3532,3,1.006937
3533,3,1.006937
3534,3,1.006937
3535,3,1.006937
3536,3,1.006937
3537,3,1.006937
3538,3,0.977002
3539,3,1.006937
3540,2,1.011924
3541,3,1.006937
3542,3,1.006937
3543,3,1.006937
3544,3,1.003570
3545,3,1.006937
3546,3,1.006937
3547,3,1.006937
3548,3,1.006937
3549,3,1.006937
3550,3,1.006937
3551,3,1.006937
3552,3,1.006937
3553,3,0.977002
3554,3,1.006937
3555,3,1.006937
3556,3,1.006937
3557,3,1.011924
3558,3,1.006937
3559,3,1.006937
3560,3,1.006937
3561,3,1.006937
3562,3,1.006937
3563,2,1.006937
3564,3,1.006937
3565,3,1.006937
3566,3,1.011924
3567,3,1.006937
3568,3,1.006937
3569,2,1.006937
3570,3,1.006937
3571,3,1.006937
3572,3,1.006937
3573,3,1.006937
3574,3,1.006937
3575,3,1.006937
3576,3,1.006937
3577,3,1.006937
3578,3,0.977002
3579,3,1.006937
3580,3,1.006937
3581,3,1.006937
3582,3,1.006937
3583,3,0.973736
3584,3,1.006937
3585,3,1.006937
3586,3,1.011924
3587,3,1.006937
3588,3,1.006937
3589,3,1.006937
3590,3,1.006937
3591,2,1.006937
3592,3,1.006937
3593,2,1.006937
3594,3,1.006937
3595,3,1.006937
3596,3,0.977002
3597,3,1.006937
3598,3,0.977002
3599,3,1.006937
3600,3,1.006937
3601,3,1.006937
3602,3,1.006937
3603,3,1.006937
3604,2,1.006937
3605,3,1.011924
3606,1,1.006937
3607,3,1.011924
3608,3,1.006937
3609,3,1.006937
3610,3,1.006937
3611,3,1.006937
3612,3,1.006937
3613,3,1.006937
3614,3,1.006937
3615,3,1.011924
3616,3,1.006937
3617,3,1.006937
3618,3,0.977002
3619,3,1.006937
3620,3,1.006937
3621,3,1.011924
3622,3,1.006937
3623,3,1.006937
3624,3,1.006937
3625,3,1.006937
3626,3,1.006937
3627,3,1.006937
3628,3,1.006937
3629,3,1.006937
3630,2,1.006937
3631,3,1.006937
3632,3,1.006937
3633,1,1.006937
3634,3,1.006937
3635,3,1.016911
3636,3,0.977002
3637,3,1.006937
3638,3,1.006937
3639,3,1.006937
3640,3,1.006937
3641,3,0.977002
3642,2,1.003570
3643,3,1.006937
3644,3,1.006937
3645,3,1.006937
3646,3,1.006937
3647,3,1.006937
3648,3,1.011924
3649,3,0.981841
3650,3,1.006937
3651,3,1.006937
3652,3,0.977002
3653,3,1.006937
3654,3,0.977002
3655,3,1.006937
3656,3,1.006937
3657,3,1.006937
3658,3,1.006937
3659,3,1.006937
3660,3,1.006937
3661,3,0.947067
3662,3,1.006937
3663,3,1.008541
3664,3,1.003570
3665,3,1.006937
3666,3,1.006937
3667,3,0.977002
3668,3,1.006937
3669,3,1.006937
3670,2,0.977002
3671,1,1.006937
3672,3,1.006937
3673,3,1.006937
3674,3,0.981841
3675,3,1.003570
3676,3,1.006937
3677,3,1.006937
3678,3,1.006937
3679,3,1.006937
3680,3,1.011924
3681,3,1.006937
3682,2,1.006937
3683,3,1.006937
3684,3,1.006937
3685,3,0.977002
3686,3,1.011924
3687,3,0.977002
3688,3,1.006937
3689,3,1.006937
3690,3,1.006937
3691,1,1.006937
3692,3,1.006937
3693,3,1.011924
3694,3,1.011924
3695,3,1.006937
3696,3,1.006937
3697,2,1.006937
3698,3,1.006937
3699,3,1.006937
3700,3,1.006937
3701,3,0.977002
3702,3,1.006937
3703,3,1.006937
3704,1,1.006937
3705,3,1.006937
3706,3,1.006937
3707,3,1.006937
3708,3,1.006937
3709,3,1.011924
3710,2,1.006937
3711,3,1.006937
3712,3,1.006937
3713,3,1.006937
3714,3,1.006937
3715,3,1.006937
3716,3,1.011924
3717,3,1.006937
3718,3,1.006937
3719,3,1.006937
3720,3,1.006937
3721,1,1.006937
3722,3,1.006937
3723,3,1.006937
3724,3,1.006937
3725,3,1.006937
3726,3,1.006937
3727,3,1.006937
3728,3,1.006937
3729,3,1.006937
3730,3,0.977002
3731,3,1.006937
3732,3,1.011924
3733,2,1.006937
3734,3,1.006937
3735,3,0.977002
3736,3,0.981841
3737,3,0.977002
3738,3,0.977002
3739,3,1.006937
3740,3,1.006937
3741,3,1.006937
3742,2,1.006937
3743,3,1.006937
3744,3,0.977002
3745,3,1.006937
3746,3,1.006937
3747,2,1.011924
3748,3,0.981841
3749,3,1.011924
3750,3,1.011924
3751,3,0.977002
3752,1,1.006937
3753,3,1.011924
3754,3,1.006937
3755,3,1.006937
3756,3,0.973736
3757,1,1.006937
3758,1,1.006937
3759,3,1.006937
3760,3,1.006937
3761,3,1.006937
3762,3,0.981841
3763,3,1.006937
3764,3,1.006937
3765,3,1.006937
3766,3,1.006937
3767,3,1.006937
3768,3,1.006937
3769,3,1.006937
3770,3,1.006937
3771,3,1.006937
3772,3,1.006937
3773,3,0.977002
3774,3,1.006937
3775,2,1.006937
3776,3,1.006937
3777,3,0.977002
3778,3,1.006937
3779,0,1.006937
3780,3,1.006937
3781,3,1.006937
3782,3,1.006937
3783,3,1.006937
3784,1,1.006937
3785,3,1.006937
3786,3,1.006937
3787,3,1.006937
3788,3,1.006937
3789,3,0.977002
3790,3,1.006937
3791,3,1.006937
3792,3,1.006937
3793,3,0.977002
3794,2,1.006937
3795,3,1.006937
3796,2,1.006937
3797,3,1.006937
3798,3,0.981841
3799,3,1.006937
3800,2,1.006937
3801,3,1.006937
3802,3,1.006937
3803,3,1.006937
3804,3,0.977002
3805,3,1.011924
3806,2,1.006937
3807,3,1.011924
3808,3,1.006937
3809,3,1.006937
3810,3,1.006937
3811,3,1.006937
3812,2,1.006937
3813,3,1.006937
3814,2,1.006937
3815,3,1.006937
3816,3,1.006937
3817,3,0.981841
3818,2,1.006937
3819,3,1.006937
3820,0,1.006937
3821,3,1.006937
3822,3,1.006937
3823,3,1.006937
3824,3,1.006937
3825,3,1.011924
3826,3,1.003570
3827,3,1.006937
3828,2,1.006937
3829,3,1.006937
3830,3,1.006937
3831,3,1.006937
3832,2,1.006937
3833,3,1.006937
3834,3,1.006937
3835,3,1.006937
3836,3,1.006937
3837,3,1.006937
3838,3,1.011924
3839,3,0.977002
3840,3,1.006937
3841,3,1.006937
3842,3,1.006937
3843,3,1.011924
3844,3,1.006937
3845,3,1.006937
3846,3,1.006937
3847,2,1.011924
3848,3,1.011924
3849,3,1.006937
3850,3,1.006937
3851,3,0.977002
3852,1,1.006937
3853,3,1.006937
3854,3,1.011924
3855,2,1.006937
3856,3,0.977002
3857,2,1.006937
3858,3,1.006937
3859,3,0.977002
3860,3,1.006937
3861,3,1.006937
3862,3,1.006937
3863,1,1.006937
3864,3,1.006937
3865,3,1.006937
3866,3,1.006937
3867,3,1.011924
3868,3,1.006937
3869,2,1.006937
3870,3,0.981841
3871,3,1.006937
3872,3,1.006937
3873,3,1.006937
3874,3,1.006937
3875,3,1.011924
3876,2,1.011924
3877,3,1.006937
3878,3,1.006937
3879,2,1.006937
3880,3,1.003570
3881,3,1.006937
3882,3,0.977002
3883,3,1.006937
3884,3,1.006937
3885,1,1.006937
3886,3,1.006937
3887,3,0.977002
3888,3,1.006937
3889,3,0.977002
3890,3,1.006937
3891,3,1.006937
3892,3,1.006937
3893,3,1.006937
3894,3,1.006937
3895,3,1.006937
3896,3,1.006937
3897,3,0.977002
3898,3,1.006937
3899,3,1.006937
3900,3,1.006937
3901,3,1.006937
3902,3,1.006937
3903,3,1.011924
3904,2,1.006937
3905,3,1.011924
3906,1,0.977002
3907,3,1.006937
3908,1,1.006937
3909,3,1.006937
3910,2,1.011924
3911,2,0.981841
3912,3,1.006937
3913,3,1.006937
3914,3,1.006937
3915,3,1.006937
3916,3,1.006937
3917,3,1.006937
3918,3,1.006937
3919,3,1.006937
3920,3,1.006937
3921,3,1.006937
3922,3,1.006937
3923,1,1.006937
3924,1,1.006937
3925,2,1.006937
3926,3,1.006937
3927,3,1.006937
3928,1,0.977002
3929,1,1.011924
3930,1,1.006937
3931,3,1.006937
3932,3,1.006937
3933,3,1.006937
3934,3,0.977002
3935,3,1.006937
3936,3,1.006937
3937,3,1.006937
3938,3,1.006937
3939,3,0.977002
3940,3,1.006937
3941,3,1.006937
3942,3,1.006937
3943,3,1.006937
3944,3,1.006937
3945,3,1.011924
3946,2,1.006937
3947,3,1.006937
3948,3,0.977002
3949,2,1.006937
3950,3,1.006937
3951,3,1.006937
3952,2,1.006937
3953,3,1.006937
3954,3,1.006937
3955,3,1.006937
3956,1,1.006937
3957,3,1.006937
3958,3,1.011924
3959,3,1.006937
3960,3,1.003570
3961,3,1.006937
3962,3,1.006937
3963,3,1.006937
3964,3,1.011924
3965,2,0.973736
3966,3,1.006937
3967,2,1.006937
3968,3,1.006937
3969,3,1.011924
3970,3,1.006937
3971,3,1.006937
3972,3,1.006937
3973,3,0.977002
3974,3,1.006937
3975,3,1.006937
3976,3,1.006937
3977,3,1.006937
3978,2,1.006937
3979,3,1.006937
3980,3,1.006937
3981,3,0.977002
3982,3,1.006937
3983,2,1.006937
3984,3,1.006937
3985,3,1.006937
3986,3,1.006937
3987,3,0.977002
3988,3,1.006937
3989,3,1.003570
3990,1,1.006937
3991,3,0.977002
3992,3,1.006937
3993,3,1.006937
3994,3,1.006937
3995,3,1.006937
3996,2,1.006937
3997,3,1.011924
3998,1,1.006937
3999,3,1.006937
